record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
11190,12,8,1985,5,DO,M,35,50,Dipodomys,ordii,Rodent,Rodent Exclosure
11192,12,8,1985,5,DO,F,37,48,Dipodomys,ordii,Rodent,Rodent Exclosure
11205,12,8,1985,5,DO,M,37,56,Dipodomys,ordii,Rodent,Rodent Exclosure
11220,12,8,1985,5,DO,F,37,56,Dipodomys,ordii,Rodent,Rodent Exclosure
11317,3,9,1986,5,DO,F,38,56,Dipodomys,ordii,Rodent,Rodent Exclosure
11386,4,13,1986,5,DO,M,35,58,Dipodomys,ordii,Rodent,Rodent Exclosure
11407,4,13,1986,5,DO,F,37,54,Dipodomys,ordii,Rodent,Rodent Exclosure
11418,4,13,1986,5,DO,M,34,24,Dipodomys,ordii,Rodent,Rodent Exclosure
11427,4,13,1986,5,DO,F,34,26,Dipodomys,ordii,Rodent,Rodent Exclosure
11497,5,11,1986,5,DO,M,35,59,Dipodomys,ordii,Rodent,Rodent Exclosure
11523,5,11,1986,5,DO,M,37,38,Dipodomys,ordii,Rodent,Rodent Exclosure
11528,5,11,1986,5,DO,F,37,39,Dipodomys,ordii,Rodent,Rodent Exclosure
11597,6,5,1986,5,DO,M,38,59,Dipodomys,ordii,Rodent,Rodent Exclosure
11627,6,5,1986,5,DO,M,36,44,Dipodomys,ordii,Rodent,Rodent Exclosure
11703,7,4,1986,5,DO,M,36,58,Dipodomys,ordii,Rodent,Rodent Exclosure
11730,7,4,1986,5,DO,M,35,44,Dipodomys,ordii,Rodent,Rodent Exclosure
11803,8,10,1986,5,DO,M,37,50,Dipodomys,ordii,Rodent,Rodent Exclosure
11878,9,7,1986,5,DO,M,36,51,Dipodomys,ordii,Rodent,Rodent Exclosure
11924,10,5,1986,5,DO,M,35,62,Dipodomys,ordii,Rodent,Rodent Exclosure
12045,11,16,1986,5,DO,F,36,56,Dipodomys,ordii,Rodent,Rodent Exclosure
12059,11,16,1986,5,DO,M,36,56,Dipodomys,ordii,Rodent,Rodent Exclosure
12124,12,15,1986,5,DO,F,34,39,Dipodomys,ordii,Rodent,Rodent Exclosure
12148,12,15,1986,5,DO,M,36,54,Dipodomys,ordii,Rodent,Rodent Exclosure
12151,12,15,1986,5,DO,M,37,56,Dipodomys,ordii,Rodent,Rodent Exclosure
12267,2,1,1987,5,DO,F,34,NA,Dipodomys,ordii,Rodent,Rodent Exclosure
12289,2,1,1987,5,DO,F,34,39,Dipodomys,ordii,Rodent,Rodent Exclosure
12296,2,1,1987,5,DO,M,35,59,Dipodomys,ordii,Rodent,Rodent Exclosure
12300,2,1,1987,5,DO,M,37,59,Dipodomys,ordii,Rodent,Rodent Exclosure
12416,3,2,1987,5,DO,F,35,48,Dipodomys,ordii,Rodent,Rodent Exclosure
12426,3,2,1987,5,DO,F,34,48,Dipodomys,ordii,Rodent,Rodent Exclosure
12455,3,2,1987,5,DO,F,37,51,Dipodomys,ordii,Rodent,Rodent Exclosure
12460,3,2,1987,5,DO,M,37,57,Dipodomys,ordii,Rodent,Rodent Exclosure
12562,4,6,1987,5,DO,F,36,46,Dipodomys,ordii,Rodent,Rodent Exclosure
12573,4,6,1987,5,DO,M,36,NA,Dipodomys,ordii,Rodent,Rodent Exclosure
12603,4,6,1987,5,DO,M,38,59,Dipodomys,ordii,Rodent,Rodent Exclosure
12684,4,26,1987,5,DO,M,37,56,Dipodomys,ordii,Rodent,Rodent Exclosure
12694,4,26,1987,5,DO,F,36,49,Dipodomys,ordii,Rodent,Rodent Exclosure
12791,5,28,1987,5,DO,M,34,48,Dipodomys,ordii,Rodent,Rodent Exclosure
12831,5,28,1987,5,DO,M,37,58,Dipodomys,ordii,Rodent,Rodent Exclosure
12993,7,1,1987,5,DO,F,35,44,Dipodomys,ordii,Rodent,Rodent Exclosure
13000,7,1,1987,5,DO,M,37,60,Dipodomys,ordii,Rodent,Rodent Exclosure
13024,7,1,1987,5,DO,M,37,53,Dipodomys,ordii,Rodent,Rodent Exclosure
13165,7,26,1987,5,DO,M,NA,52,Dipodomys,ordii,Rodent,Rodent Exclosure
13184,7,26,1987,5,DO,M,NA,57,Dipodomys,ordii,Rodent,Rodent Exclosure
13265,8,26,1987,5,DO,M,37,54,Dipodomys,ordii,Rodent,Rodent Exclosure
13274,8,26,1987,5,DO,F,35,45,Dipodomys,ordii,Rodent,Rodent Exclosure
13297,8,26,1987,5,DO,M,36,56,Dipodomys,ordii,Rodent,Rodent Exclosure
13453,9,27,1987,5,DO,M,38,57,Dipodomys,ordii,Rodent,Rodent Exclosure
13459,9,27,1987,5,DO,M,36,55,Dipodomys,ordii,Rodent,Rodent Exclosure
13608,10,25,1987,5,DO,M,33,51,Dipodomys,ordii,Rodent,Rodent Exclosure
13619,10,25,1987,5,DO,M,37,54,Dipodomys,ordii,Rodent,Rodent Exclosure
13735,11,22,1987,5,DO,M,35,53,Dipodomys,ordii,Rodent,Rodent Exclosure
13746,11,22,1987,5,DO,F,35,43,Dipodomys,ordii,Rodent,Rodent Exclosure
13802,11,22,1987,5,DO,M,37,53,Dipodomys,ordii,Rodent,Rodent Exclosure
13927,1,24,1988,5,DO,F,34,45,Dipodomys,ordii,Rodent,Rodent Exclosure
13931,1,24,1988,5,DO,M,37,55,Dipodomys,ordii,Rodent,Rodent Exclosure
13938,1,24,1988,5,DO,M,37,55,Dipodomys,ordii,Rodent,Rodent Exclosure
13953,1,24,1988,5,DO,M,33,56,Dipodomys,ordii,Rodent,Rodent Exclosure
13990,1,24,1988,5,DO,F,37,44,Dipodomys,ordii,Rodent,Rodent Exclosure
14152,2,22,1988,5,DO,F,37,45,Dipodomys,ordii,Rodent,Rodent Exclosure
14169,2,22,1988,5,DO,M,37,57,Dipodomys,ordii,Rodent,Rodent Exclosure
14180,2,22,1988,5,DO,M,37,54,Dipodomys,ordii,Rodent,Rodent Exclosure
14273,3,21,1988,5,DO,F,36,45,Dipodomys,ordii,Rodent,Rodent Exclosure
14316,3,21,1988,5,DO,M,33,57,Dipodomys,ordii,Rodent,Rodent Exclosure
15145,11,6,1988,5,DO,M,36,44,Dipodomys,ordii,Rodent,Rodent Exclosure
15902,4,1,1989,5,DO,F,35,48,Dipodomys,ordii,Rodent,Rodent Exclosure
19490,12,8,1991,5,DO,M,35,30,Dipodomys,ordii,Rodent,Rodent Exclosure
19712,2,7,1992,5,DO,F,37,52,Dipodomys,ordii,Rodent,Rodent Exclosure
19720,2,7,1992,5,DO,F,37,46,Dipodomys,ordii,Rodent,Rodent Exclosure
19721,2,7,1992,5,DO,F,36,48,Dipodomys,ordii,Rodent,Rodent Exclosure
19730,2,7,1992,5,DO,M,36,55,Dipodomys,ordii,Rodent,Rodent Exclosure
19847,3,8,1992,5,DO,M,35,42,Dipodomys,ordii,Rodent,Rodent Exclosure
23293,1,28,1996,5,DO,F,36,50,Dipodomys,ordii,Rodent,Rodent Exclosure
23312,1,28,1996,5,DO,F,36,44,Dipodomys,ordii,Rodent,Rodent Exclosure
23332,1,28,1996,5,DO,F,34,34,Dipodomys,ordii,Rodent,Rodent Exclosure
23637,3,24,1996,5,DO,F,36,49,Dipodomys,ordii,Rodent,Rodent Exclosure
23755,4,15,1996,5,DO,M,34,50,Dipodomys,ordii,Rodent,Rodent Exclosure
23767,4,15,1996,5,DO,F,NA,NA,Dipodomys,ordii,Rodent,Rodent Exclosure
177,9,11,1977,5,OX,F,NA,20,Onychomys,sp.,Rodent,Rodent Exclosure
7451,2,27,1983,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
8019,6,18,1983,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
8386,9,11,1983,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
14599,6,12,1988,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
14922,9,12,1988,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
14995,10,9,1988,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
17438,4,26,1990,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
20296,8,30,1992,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
21638,6,15,1994,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
21640,6,15,1994,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
22148,3,5,1995,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
23977,5,24,1996,5,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
3556,12,15,1980,5,OL,F,19,26,Onychomys,leucogaster,Rodent,Rodent Exclosure
3562,12,15,1980,5,OL,F,19,25,Onychomys,leucogaster,Rodent,Rodent Exclosure
3779,1,12,1981,5,OL,F,20,37,Onychomys,leucogaster,Rodent,Rodent Exclosure
3948,3,9,1981,5,OL,F,21,51,Onychomys,leucogaster,Rodent,Rodent Exclosure
4122,4,5,1981,5,OL,F,NA,37,Onychomys,leucogaster,Rodent,Rodent Exclosure
5408,2,23,1982,5,OL,M,21,45,Onychomys,leucogaster,Rodent,Rodent Exclosure
5802,4,29,1982,5,OL,M,22,42,Onychomys,leucogaster,Rodent,Rodent Exclosure
6204,7,25,1982,5,OL,M,NA,45,Onychomys,leucogaster,Rodent,Rodent Exclosure
6733,10,23,1982,5,OL,F,21,26,Onychomys,leucogaster,Rodent,Rodent Exclosure
7103,11,22,1982,5,OL,F,20,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
7127,11,22,1982,5,OL,M,22,43,Onychomys,leucogaster,Rodent,Rodent Exclosure
7368,2,27,1983,5,OL,M,22,46,Onychomys,leucogaster,Rodent,Rodent Exclosure
7375,2,27,1983,5,OL,F,18,14,Onychomys,leucogaster,Rodent,Rodent Exclosure
7422,2,27,1983,5,OL,F,20,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
8050,6,18,1983,5,OL,F,20,41,Onychomys,leucogaster,Rodent,Rodent Exclosure
8217,8,16,1983,5,OL,M,22,37,Onychomys,leucogaster,Rodent,Rodent Exclosure
8380,9,11,1983,5,OL,F,21,34,Onychomys,leucogaster,Rodent,Rodent Exclosure
8637,11,13,1983,5,OL,M,20,39,Onychomys,leucogaster,Rodent,Rodent Exclosure
8655,11,13,1983,5,OL,F,21,36,Onychomys,leucogaster,Rodent,Rodent Exclosure
8779,12,9,1983,5,OL,M,22,34,Onychomys,leucogaster,Rodent,Rodent Exclosure
8973,3,13,1984,5,OL,M,21,41,Onychomys,leucogaster,Rodent,Rodent Exclosure
9039,4,10,1984,5,OL,M,21,42,Onychomys,leucogaster,Rodent,Rodent Exclosure
9045,4,10,1984,5,OL,F,20,39,Onychomys,leucogaster,Rodent,Rodent Exclosure
9359,7,4,1984,5,OL,F,21,34,Onychomys,leucogaster,Rodent,Rodent Exclosure
9361,7,4,1984,5,OL,M,21,38,Onychomys,leucogaster,Rodent,Rodent Exclosure
9425,8,1,1984,5,OL,M,21,28,Onychomys,leucogaster,Rodent,Rodent Exclosure
9494,8,26,1984,5,OL,M,19,28,Onychomys,leucogaster,Rodent,Rodent Exclosure
9567,9,30,1984,5,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Rodent Exclosure
9664,10,21,1984,5,OL,M,21,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
9695,10,21,1984,5,OL,M,18,16,Onychomys,leucogaster,Rodent,Rodent Exclosure
9697,10,21,1984,5,OL,F,20,15,Onychomys,leucogaster,Rodent,Rodent Exclosure
9896,1,20,1985,5,OL,F,20,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
9903,1,20,1985,5,OL,M,20,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
9995,2,17,1985,5,OL,M,17,NA,Onychomys,leucogaster,Rodent,Rodent Exclosure
10022,2,17,1985,5,OL,F,19,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
10098,3,17,1985,5,OL,F,20,15,Onychomys,leucogaster,Rodent,Rodent Exclosure
10118,3,17,1985,5,OL,M,21,27,Onychomys,leucogaster,Rodent,Rodent Exclosure
10132,3,17,1985,5,OL,F,20,28,Onychomys,leucogaster,Rodent,Rodent Exclosure
10295,4,21,1985,5,OL,M,20,25,Onychomys,leucogaster,Rodent,Rodent Exclosure
10416,5,24,1985,5,OL,M,20,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
10435,5,24,1985,5,OL,M,21,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
10499,6,16,1985,5,OL,M,21,33,Onychomys,leucogaster,Rodent,Rodent Exclosure
10787,9,22,1985,5,OL,M,22,37,Onychomys,leucogaster,Rodent,Rodent Exclosure
10933,10,13,1985,5,OL,F,20,26,Onychomys,leucogaster,Rodent,Rodent Exclosure
10955,10,13,1985,5,OL,M,20,35,Onychomys,leucogaster,Rodent,Rodent Exclosure
11049,11,17,1985,5,OL,F,21,30,Onychomys,leucogaster,Rodent,Rodent Exclosure
11149,12,8,1985,5,OL,F,20,32,Onychomys,leucogaster,Rodent,Rodent Exclosure
11201,12,8,1985,5,OL,M,21,29,Onychomys,leucogaster,Rodent,Rodent Exclosure
12236,2,1,1987,5,OL,M,19,39,Onychomys,leucogaster,Rodent,Rodent Exclosure
12255,2,1,1987,5,OL,M,20,28,Onychomys,leucogaster,Rodent,Rodent Exclosure
12258,2,1,1987,5,OL,F,21,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
12414,3,2,1987,5,OL,F,22,28,Onychomys,leucogaster,Rodent,Rodent Exclosure
13460,9,27,1987,5,OL,M,21,39,Onychomys,leucogaster,Rodent,Rodent Exclosure
13621,10,25,1987,5,OL,M,22,37,Onychomys,leucogaster,Rodent,Rodent Exclosure
14506,5,15,1988,5,OL,M,22,NA,Onychomys,leucogaster,Rodent,Rodent Exclosure
15614,2,5,1989,5,OL,M,21,25,Onychomys,leucogaster,Rodent,Rodent Exclosure
15667,2,5,1989,5,OL,M,22,36,Onychomys,leucogaster,Rodent,Rodent Exclosure
15754,3,13,1989,5,OL,F,22,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
15763,3,13,1989,5,OL,M,22,30,Onychomys,leucogaster,Rodent,Rodent Exclosure
15849,4,1,1989,5,OL,F,21,35,Onychomys,leucogaster,Rodent,Rodent Exclosure
15886,4,1,1989,5,OL,M,22,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
16069,5,11,1989,5,OL,M,22,36,Onychomys,leucogaster,Rodent,Rodent Exclosure
16207,6,4,1989,5,OL,M,22,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
19533,12,8,1991,5,OL,M,21,24,Onychomys,leucogaster,Rodent,Rodent Exclosure
20395,9,27,1992,5,OL,F,18,26,Onychomys,leucogaster,Rodent,Rodent Exclosure
20475,10,19,1992,5,OL,M,12,23,Onychomys,leucogaster,Rodent,Rodent Exclosure
20550,12,22,1992,5,OL,M,19,21,Onychomys,leucogaster,Rodent,Rodent Exclosure
20768,3,18,1993,5,OL,F,20,31,Onychomys,leucogaster,Rodent,Rodent Exclosure
21359,2,2,1994,5,OL,M,20,17,Onychomys,leucogaster,Rodent,Rodent Exclosure
21373,2,3,1994,5,OL,M,20,19,Onychomys,leucogaster,Rodent,Rodent Exclosure
21780,9,7,1994,5,OL,M,20,17,Onychomys,leucogaster,Rodent,Rodent Exclosure
21926,11,2,1994,5,OL,F,20,22,Onychomys,leucogaster,Rodent,Rodent Exclosure
22025,1,12,1995,5,OL,F,21,19,Onychomys,leucogaster,Rodent,Rodent Exclosure
22097,2,5,1995,5,OL,F,21,20,Onychomys,leucogaster,Rodent,Rodent Exclosure
22497,7,21,1995,5,OL,F,20,27,Onychomys,leucogaster,Rodent,Rodent Exclosure
5176,1,1,1982,5,RM,M,16,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
7569,3,15,1983,5,RM,F,15,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
9272,5,28,1984,5,RM,F,18,16,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
13749,11,22,1987,5,RM,F,16,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
13796,11,22,1987,5,RM,M,16,7,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
13961,1,24,1988,5,RM,F,16,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
13967,1,24,1988,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
13980,1,24,1988,5,RM,M,15,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
14117,2,22,1988,5,RM,M,16,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
14142,2,22,1988,5,RM,F,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
14144,2,22,1988,5,RM,F,16,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
14305,3,21,1988,5,RM,F,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
14321,3,21,1988,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
14847,8,10,1988,5,RM,F,18,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15118,11,6,1988,5,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15283,12,14,1988,5,RM,M,16,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15299,12,14,1988,5,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15416,1,11,1989,5,RM,M,16,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15425,1,11,1989,5,RM,F,16,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15440,1,11,1989,5,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15456,1,11,1989,5,RM,F,15,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15586,2,5,1989,5,RM,F,18,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15651,2,5,1989,5,RM,F,18,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15739,3,13,1989,5,RM,F,17,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15742,3,13,1989,5,RM,F,17,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15749,3,13,1989,5,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15859,4,1,1989,5,RM,F,18,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15861,4,1,1989,5,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15905,4,1,1989,5,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16073,5,11,1989,5,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16080,5,11,1989,5,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16189,6,4,1989,5,RM,F,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16300,7,4,1989,5,RM,F,NA,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16305,7,4,1989,5,RM,F,NA,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16371,7,30,1989,5,RM,F,17,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16576,10,8,1989,5,RM,M,17,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16818,12,5,1989,5,RM,F,17,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16868,12,5,1989,5,RM,M,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
16875,12,5,1989,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17060,1,30,1990,5,RM,F,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17110,1,30,1990,5,RM,M,18,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17212,2,25,1990,5,RM,F,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17235,2,25,1990,5,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17242,2,25,1990,5,RM,M,18,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17335,3,30,1990,5,RM,F,17,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17574,5,25,1990,5,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17640,6,22,1990,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
17929,10,16,1990,5,RM,M,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18046,11,11,1990,5,RM,F,17,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18059,11,11,1990,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18131,12,16,1990,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18189,12,16,1990,5,RM,M,17,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18281,1,12,1991,5,RM,F,16,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18286,1,12,1991,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18390,2,17,1991,5,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18400,2,17,1991,5,RM,F,16,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18418,2,17,1991,5,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18434,2,17,1991,5,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18495,3,14,1991,5,RM,M,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18536,3,14,1991,5,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18551,3,14,1991,5,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18557,3,14,1991,5,RM,F,17,16,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18594,4,20,1991,5,RM,M,NA,7,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18598,4,20,1991,5,RM,M,NA,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18701,5,14,1991,5,RM,F,16,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18705,5,14,1991,5,RM,M,16,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18866,7,13,1991,5,RM,M,18,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18879,7,13,1991,5,RM,M,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
18883,7,13,1991,5,RM,F,16,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19012,8,8,1991,5,RM,F,16,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19085,9,11,1991,5,RM,M,18,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19321,11,15,1991,5,RM,M,16,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19335,11,15,1991,5,RM,M,16,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19343,11,15,1991,5,RM,F,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19348,11,15,1991,5,RM,NA,NA,NA,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19519,12,8,1991,5,RM,F,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19524,12,8,1991,5,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19527,12,8,1991,5,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19536,12,8,1991,5,RM,F,16,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19589,1,9,1992,5,RM,M,16,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19707,2,7,1992,5,RM,F,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19852,3,8,1992,5,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
19858,3,8,1992,5,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
20229,7,31,1992,5,RM,F,17,16,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
20417,9,27,1992,5,RM,M,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
20490,10,19,1992,5,RM,NA,NA,NA,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
20562,12,22,1992,5,RM,F,9,17,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
20938,6,19,1993,5,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
21012,7,15,1993,5,RM,F,17,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
22510,7,21,1995,5,RM,F,18,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
22795,9,24,1995,5,RM,NA,16,16,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
23108,12,3,1995,5,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
25047,2,9,1997,5,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
25147,2,9,1997,5,RM,M,18,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
25149,2,9,1997,5,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
25371,3,16,1997,5,RM,F,18,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
25638,4,13,1997,5,RM,F,17,15,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
26908,9,28,1997,5,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
27121,10,26,1997,5,RM,F,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
28884,11,22,1998,5,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
30281,1,10,2000,5,RM,F,15,19,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
31610,11,26,2000,5,RM,M,15,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
31611,11,26,2000,5,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
33557,2,10,2002,5,RM,F,17,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
34174,5,16,2002,5,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
15901,4,1,1989,5,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Rodent Exclosure
7764,4,17,1983,5,PM,M,21,26,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12578,4,6,1987,5,PM,F,21,26,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12723,4,26,1987,5,PM,F,21,21,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12961,7,1,1987,5,PM,M,18,12,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12995,7,1,1987,5,PM,M,22,23,Peromyscus,maniculatus,Rodent,Rodent Exclosure
13021,7,1,1987,5,PM,F,21,25,Peromyscus,maniculatus,Rodent,Rodent Exclosure
13122,7,26,1987,5,PM,M,NA,27,Peromyscus,maniculatus,Rodent,Rodent Exclosure
13836,11,22,1987,5,PM,M,20,27,Peromyscus,maniculatus,Rodent,Rodent Exclosure
13983,1,24,1988,5,PM,F,21,27,Peromyscus,maniculatus,Rodent,Rodent Exclosure
13995,1,24,1988,5,PM,M,21,26,Peromyscus,maniculatus,Rodent,Rodent Exclosure
14737,7,15,1988,5,PM,F,22,21,Peromyscus,maniculatus,Rodent,Rodent Exclosure
22321,6,8,1995,5,PM,F,21,31,Peromyscus,maniculatus,Rodent,Rodent Exclosure
22396,6,28,1995,5,PM,F,21,27,Peromyscus,maniculatus,Rodent,Rodent Exclosure
24917,12,19,1996,5,PM,M,20,23,Peromyscus,maniculatus,Rodent,Rodent Exclosure
